Year;ID_Unit;ID_UnitType;RegistrationNumber;UnitName;Location;RegularMembersTo6;RegularMembersTo15;RegularMembersTo18;RegularMembersTo26;RegularMembersFrom26;RegularMembers;MembersTo6;MembersTo15;MembersTo18;MembersTo26;MembersFrom26;Members
2019;24012;oddil;21A.08.082;Tuláci;Zbraslav;0;33;15;3;4;55;0;33;15;3;5;56
2019;24013;oddil;21A.08.083;Svìtlušky;Zbraslav;0;33;0;6;1;40;0;33;0;6;2;41
2019;24014;oddil;21A.08.084;Vlèata;Zbraslav;0;57;0;1;5;63;0;57;0;2;6;65
2019;24017;oddil;21A.08.087;OS Chachajovna;Zbraslav;0;0;0;1;25;26;0;0;0;9;37;46
2019;24018;oddil;21A.08.088;RS Poutníci Zbraslav;Zbraslav;0;0;1;5;1;7;0;0;1;5;3;9
2019;24019;oddil;21A.08.089;OS klub Puritán;Zbraslav;0;0;0;0;8;8;0;0;0;0;8;8
2019;24028;oddil;21A.13.131;Kamzíci;Èernošice;0;18;5;1;3;27;0;18;5;1;3;27
2019;24029;oddil;21A.13.133;dívèí;Èernošice;0;31;3;4;3;41;0;31;3;4;4;42
2019;24030;oddil;21A.13.135;Fénix;Èernošice;0;11;3;2;3;19;0;11;3;2;3;19
2019;24031;oddil;21A.13.138;Salamander;Èernošice;0;0;9;11;1;21;0;0;9;11;1;21
2019;24033;oddil;21B.01.001;1. oddíl Junáka Brdská smeèka Pøíbram;Pøíbram;0;19;3;1;5;28;0;19;3;1;5;28
2019;24034;oddil;21B.01.002;2. skautskı oddíl Dvojka Pøíbram;Pøíbram;2;20;2;3;5;32;2;20;2;3;5;32
2019;24040;oddil;21B.01.008;1. oddíl Višòová;Višòová;0;50;6;12;11;79;0;50;6;12;11;79
2019;24042;oddil;21B.01.010;19. oddíl Pøíbram;Pøíbram;0;19;4;1;3;27;0;19;4;1;3;27
2019;24043;oddil;21B.01.011;8. dívèí oddíl Gingo;Pøíbram;0;13;2;1;3;19;0;13;2;1;4;20
2019;29379;oddil;21B.01.014;oddíl Draci Daleké Dušníky;Daleké Dušníky, Druhlice;10;16;0;0;4;30;10;16;0;0;4;30
2019;24047;oddil;21B.02.001;1.oddíl;Slivice;2;8;8;10;12;40;2;8;8;10;12;40
2019;24050;oddil;21B.02.006;6.oddíl;Pøíbram;3;17;7;3;8;38;3;17;7;3;8;38
2019;24052;oddil;21B.02.014;14.oddíl RAMERY;Pøíbram;0;14;3;3;4;24;0;14;3;3;5;25
2019;27338;oddil;21B.04.401;1. oddíl dívèí Romitál p. Tø.;Romitál pod Tøemšínem;0;42;11;4;17;74;0;42;11;4;17;74
2019;24065;oddil;21B.04.402;2. oddíl chlapeckı Romitál p. Tø.;Romitál pod Tøemšínem;0;38;5;10;14;67;0;38;5;10;14;67
2019;24072;oddil;21B.07.005;1. chlapeckı oddíl KOS Kosova Hora;Kosova Hora;0;34;2;7;5;48;0;34;2;7;5;48
2019;27419;oddil;21B.07.006;1. dívèí oddíl KOS Kosova Hora;Kosova Hora;1;14;4;4;3;26;1;14;4;4;3;26
2019;24037;oddil;21B.08.001;1. dívèí oddíl Minnehaha Dobøíš;Dobøíš;0;28;4;7;4;43;0;28;4;7;6;45
2019;28166;oddil;21B.08.002;2. roj Lampyris Dobøíš;Dobøíš;0;46;1;4;3;54;0;46;1;4;3;54
2019;28462;oddil;21B.08.003;3. oddíl Dráèata Dobøíš;Dobøíš;0;1;0;0;7;8;0;1;0;0;7;8
2019;29318;oddil;21B.08.004;4. oddíl Varta Dobøíš;Dobøíš;0;23;0;1;2;26;0;23;0;1;2;26
2019;29319;oddil;21B.08.005;5. oddíl Zlatı list Dobøíš;Dobøíš;0;33;3;5;3;44;0;33;3;5;3;44
2019;24038;oddil;21B.08.006;1. oddíl Koata Novı Knín;Novı Knín;0;19;2;0;3;24;0;19;2;0;3;24
2019;26149;oddil;310.31.001-1;Jednièka;Jindøichùv Hradec;0;0;0;6;8;14;0;0;0;6;8;14
2019;26153;oddil;310.31.003-2;3. oddíl;Jindøichùv Hradec;1;36;4;1;4;46;1;36;4;1;4;46
2019;26154;oddil;310.31.004-1;Ètyøka;Jindøichùv Hradec;0;16;1;2;1;20;0;16;1;2;1;20
2019;26156;oddil;310.31.005-2;Šedé Volavky;Jindøichùv Hradec;0;10;2;4;2;18;0;10;2;4;2;18
2019;26162;oddil;310.31.006;Fénix;Jindøichùv Hradec;0;1;1;0;23;25;0;1;1;0;23;25
2019;26157;oddil;310.31.007-2;Sedmikrásky;Jindøichùv Hradec;0;15;2;3;2;22;0;15;2;3;2;22
2019;26159;oddil;310.31.009-1;Elhana;Jindøichùv Hradec;0;26;2;0;7;35;0;26;2;0;7;35
2019;26164;oddil;310.32.001-1;abky;Tøeboò;1;46;7;6;5;65;1;46;7;6;5;65
2019;26165;oddil;310.32.001-2;Poutníci;Tøeboò;0;29;1;6;5;41;0;29;1;6;5;41
2019;26166;oddil;310.32.002-1;Neptun;Tøeboò;0;13;0;0;4;17;0;14;0;0;4;18
2019;26315;oddil;310.41.002-2;2. oddíl-Ještìrky;Písek;0;20;1;9;3;33;0;20;1;9;3;33
2019;29543;oddil;310.41.010;Klubíèko;Skály u Protivína;4;10;0;0;2;16;4;10;0;0;2;16
2019;26316;oddil;310.41.012-2;12. oddíl-Bobøi;Písek;0;21;8;12;10;51;0;21;8;12;10;51
2019;26317;oddil;310.41.012-3;12. klub OS;Písek;0;0;0;0;10;10;0;0;0;0;10;10
2019;26076;oddil;311.01.012;Orin;Prachatice;1;22;3;2;2;30;1;22;3;2;2;30
2019;26077;oddil;311.01.022;22.oddíl Soumaøi a 22.smeèka Tygøíci;Prachatice;2;26;1;1;3;33;2;26;1;1;3;33
2019;26078;oddil;311.01.617;Klub oldskautù;Prachatice;0;0;0;0;6;6;0;0;0;0;7;7
2019;26081;oddil;311.02.002;Boubín;Lenora;0;5;2;2;5;14;0;5;2;2;5;14
2019;26083;oddil;311.02.004;4.oddíl;VIMPERK;0;11;2;0;3;16;0;11;2;0;3;16
2019;26084;oddil;311.02.005;ROLNIÈKY;Vimperk;0;12;4;4;1;21;0;12;4;4;1;21
2019;26086;oddil;311.03.001;1. oddíl;Èeské Budìjovice;0;39;21;16;10;86;0;39;21;16;10;86
2019;26087;oddil;311.03.003;3. oddíl;Èeské Budìjovice;0;19;12;3;3;37;0;19;12;3;3;37
2019;26090;oddil;311.03.010;10. oddíl;Èeské Budìjovice;0;23;5;10;7;45;0;23;5;10;7;45
2019;26091;oddil;311.03.013;13. Oddíl Modrá hvìzda;Èeské Budìjovice;0;18;2;5;7;32;0;18;2;5;7;32
2019;26092;oddil;311.03.017;17. oddíl;Èeské Budìjovice;1;2;1;3;8;15;1;2;1;3;8;15
2019;26093;oddil;311.03.018;Osmnáctka;Èeské Budìjovice;0;25;5;9;7;46;0;25;5;9;7;46
2019;26094;oddil;311.03.020;20. oddíl Ginkgo È. Budìjovice;Èeské Budìjovice;0;66;11;20;12;109;0;66;11;20;12;109
2019;27824;oddil;311.03.027;27. oddíl;Èeské Budìjovice;0;32;1;0;10;43;0;32;1;0;10;43
2019;26096;oddil;311.03.109;"Klub olddskautù ""Jezevci""";Èeské Budìjovice;0;0;0;0;18;18;0;0;0;0;18;18
2019;26099;oddil;311.04.002;2. oddíl Fénix;Èeské Budìjovice;1;27;1;4;1;34;1;27;1;4;1;34
2019;26100;oddil;311.04.004;4. oddíl Berušky;Èeské Budìjovice;0;29;2;5;2;38;0;29;2;5;2;38
2019;26101;oddil;311.04.005;5. oddíl Støíbrné rybky;Èeské Budìjovice;1;62;6;13;3;85;1;62;6;13;3;85
2019;26105;oddil;311.04.011;11. oddíl Toulavá, Bárka, Vìtev;Èeské Budìjovice;0;58;10;18;23;109;0;58;10;18;23;109
2019;28370;oddil;311.04.012;12. oddíl Šipky;Èeské Budìjovice;2;27;2;3;6;40;2;27;2;3;6;40
2019;26107;oddil;311.04.015;15. oddíl Patnáctka;Èeské Budìjovice;0;19;2;3;1;25;0;19;2;3;1;25
2019;26108;oddil;311.04.016;16. oddíl Pìnkavy;Suché Vrbné;0;34;5;4;2;45;0;34;5;4;2;45
2019;27613;oddil;311.04.022;22. oddíl Hranièáøi;Èeské Budìjovice;1;45;7;5;7;65;1;45;7;5;7;65
2019;26109;oddil;311.04.023;23. oddíl oldskautù;Èeské Budìjovice;0;0;0;0;22;22;0;0;0;0;22;22
2019;29495;oddil;311.04.024;24. oddíl Borùvky;Borovany ;1;17;1;1;2;22;1;17;1;1;2;22
2019;26111;oddil;311.07.001;Amazonky;Tın nad Vltavou;0;25;5;0;2;32;0;25;5;0;2;32
2019;26112;oddil;311.07.002;Sekeráci;Tın nad Vltavou;0;22;6;0;2;30;0;22;6;0;2;30
2019;26113;oddil;311.07.003;Roveøi;Tın nad Vltavou;0;0;0;10;4;14;0;0;0;10;4;14
2019;26114;oddil;311.07.004;Oldskauti;Tın nad Vltavou;0;0;0;0;11;11;0;0;0;0;11;11
2019;26119;oddil;311.13.004;Vlèáci - Vydry;Kaplice;0;6;1;2;3;12;0;6;1;2;3;12
2019;26121;oddil;311.13.603;Oldskauti;Kaplice;0;0;0;1;12;13;0;0;0;1;12;13
2019;26142;oddil;312.06.002;oddíl OS;Holubov;0;0;0;2;27;29;0;0;0;2;27;29
2019;26143;oddil;312.06.003;oddíl Holubov;Holubov;5;60;5;11;7;88;5;60;5;11;7;88
2019;26144;oddil;312.06.004;oddíl Køeme;Køeme;0;38;9;12;3;62;0;38;9;12;3;62
2019;26145;oddil;312.06.005;SOVY;Nové Hrady;0;4;0;0;4;8;0;4;0;0;4;8
2019;26146;oddil;312.06.006;oddíl Hoøice na Šumavì;Hoøice na Šumavì;0;20;3;2;8;33;0;20;3;2;8;33
2019;27738;oddil;312.06.007;oddíl Èeskı Krumlov;Èeskı Krumlov;0;56;3;0;16;75;0;56;3;0;16;75
2019;26170;oddil;313.03.001;1. oddíl;Daèice;0;13;2;0;7;22;0;13;2;0;7;22
2019;26174;oddil;313.04.001;1. oddíl - klub OS;Slavonice;0;0;0;0;8;8;0;0;0;0;9;9
2019;26175;oddil;313.04.003;3. oddíl;Slavonice;0;12;1;0;0;13;0;12;1;0;1;14
2019;26176;oddil;313.04.004;4. oddíl;Slavonice;0;16;2;0;0;18;0;16;2;0;1;19
2019;26180;oddil;313.08.003;Veverky;Lomnice nad Lunicí;2;20;0;1;1;24;2;20;0;1;1;24
2019;26181;oddil;313.08.004;Vlèata;Lomnice nad Lunicí;0;12;0;0;2;14;0;12;0;0;2;14
2019;26182;oddil;313.08.005;Dobrej nápad;Lomnice nad Lunicí;0;0;1;8;1;10;0;0;1;8;1;10
2019;29329;oddil;313.08.009;Oddíl skautù a skautek;Lomnice nad Lunicí;0;13;1;1;1;16;0;13;1;1;1;16
2019;29568;oddil;313.08.010;ROH;Lomnice nad Lunicí;0;0;0;1;7;8;0;0;0;1;7;8
2019;26184;oddil;313.13.001;Gatlida;Nová Vèelnice;0;15;1;3;4;23;0;16;1;3;5;25
2019;27442;oddil;313.13.006;Staøí vlci;Kamenice nad Lipou;0;0;0;0;8;8;0;0;0;0;8;8
2019;26185;oddil;313.13.007;Èinèapi Anpetu wi;Kamenice nad Lipou;0;28;4;8;2;42;0;28;4;8;2;42
2019;26186;oddil;313.13.009;DEVÍTKA;Kamenice nad Lipou;0;24;5;6;8;43;0;24;6;6;8;44
2019;26195;oddil;314.01.001-1;1. oddíl dívek;Písek;0;19;1;3;4;27;0;19;1;3;4;27
2019;26197;oddil;314.01.002-1;Albatros;Písek;0;41;5;5;6;57;0;41;5;5;6;57
2019;26198;oddil;314.01.002-2;2. OS;Písek;0;0;0;0;7;7;0;0;0;0;7;7
2019;26199;oddil;314.01.005-1;5.OS OTAVA;Písek;0;0;0;0;20;20;0;0;0;0;20;20
2019;26202;oddil;314.01.008;8. oddíl Mehelník;Písek;0;7;0;4;10;21;0;7;0;4;10;21
2019;27889;oddil;314.02.002;2. oddíl skautek;Písek;0;10;3;0;2;15;0;10;3;0;2;15
2019;26206;oddil;314.02.007;CARIBOO;Písek;0;13;3;2;2;20;0;13;3;2;2;20
2019;26207;oddil;314.02.012;12. oddíl;Písek;0;27;9;2;14;52;0;27;9;2;14;52
2019;26211;oddil;314.03.001;1. smíšenı oddíl Èimelice;Èimelice;0;13;2;5;2;22;0;13;2;5;2;22
2019;26213;oddil;314.03.002;2. chlapeckı oddíl;Písek;0;18;3;5;7;33;0;18;3;5;7;33
2019;26214;oddil;314.03.003;3. dívèí oddíl;Písek;0;19;5;0;4;28;0;19;5;0;4;28
2019;26216;oddil;314.07.001;1. chlapeckı oddíl;Milevsko;0;24;10;2;1;37;0;24;10;2;2;38
2019;26217;oddil;314.07.002;"1. dívèí oddíl ""Skáèka""";Milevsko;2;32;2;3;1;40;2;32;2;3;1;40
2019;26218;oddil;314.07.003;Avalap;Milevsko;0;0;2;12;6;20;0;0;2;12;6;20
2019;26219;oddil;314.07.099;99. klub oldskauti;Milevsko;0;0;0;0;18;18;0;0;0;0;18;18
2019;26221;oddil;314.08.001;Blanice - skauti, skautky;Protivín;0;9;6;5;1;21;0;9;6;5;1;21
2019;26222;oddil;314.08.002;Blanice - vlèata, svìtlušky;Protivín;5;37;0;1;2;45;5;37;0;1;2;45
2019;26223;oddil;314.08.003;Klub OS - Blanice;Protivín;0;0;0;1;21;22;0;0;0;1;21;22
2019;26233;oddil;316.01.103;3. dívèí Vlaštovky;Strakonice;0;27;6;5;5;43;0;27;6;5;5;43
2019;26235;oddil;316.01.203;3. chlapeckı Sluneèní záøe;Strakonice;0;8;0;1;2;11;0;8;0;1;2;11
2019;26236;oddil;316.01.204;4. chlapeckı Synové Divoèiny;Strakonice;0;29;1;5;4;39;0;29;1;5;4;39
2019;28587;oddil;316.01.206;6. chlapeckı Jestøábi;Strakonice;4;21;2;0;5;32;4;21;2;0;5;32
2019;26238;oddil;316.01.301;1. klub OS;Strakonice;0;0;0;0;14;14;0;0;0;0;14;14
2019;26240;oddil;316.01.303;3. klub OS;Strakonice;0;0;0;0;9;9;0;0;0;0;9;9
2019;26243;oddil;316.02.001;1. dívèí;Volynì;0;15;2;0;3;20;0;15;2;0;3;20
2019;26244;oddil;316.02.002;2. smeèka Stopaøi;Volynì;0;25;2;4;1;32;0;25;2;4;1;32
2019;26247;oddil;316.02.003;Lišèata;Volynì;3;5;0;0;4;12;3;5;0;0;4;12
2019;28621;oddil;316.02.004;Malenice;Malenice;0;13;0;2;1;16;0;13;0;2;1;16
2019;26242;oddil;316.02.005;RS Stravenky;Volynì;0;0;0;12;2;14;0;0;0;12;2;14
2019;26246;oddil;316.02.006;Oldskauti;Volynì;0;0;0;0;9;9;0;0;0;0;9;9
2019;26249;oddil;316.04.001;1. oddíl;Vodòany;0;34;0;10;4;48;0;34;0;10;4;48
2019;26250;oddil;316.04.002;Double;Vodòany;0;23;6;1;5;35;0;23;6;1;5;35
2019;26256;oddil;317.01.003;Hayama;Tábor;0;30;2;5;8;45;0;30;2;5;8;45
2019;26257;oddil;317.01.005;Vikingové;Tábor;0;15;3;1;5;24;0;15;3;1;5;24
2019;26258;oddil;317.01.006-1;Lyra;Tábor;0;13;1;3;4;21;0;13;1;3;5;22
2019;26259;oddil;317.01.006-2;Širokko;Tábor;0;25;7;9;15;56;0;25;7;9;15;56
2019;26260;oddil;317.01.007;Karibu;Tábor;0;18;1;6;4;29;0;18;1;6;4;29
2019;26261;oddil;317.01.009;Modøinky;Tábor;0;34;3;15;5;57;0;34;3;15;5;57
2019;28437;oddil;317.01.011;Modøíni;Tábor;0;11;4;3;1;19;0;11;4;3;1;19
2019;26262;oddil;317.01.013;Larkwei;Tábor;0;39;5;6;5;55;0;39;5;6;5;55
2019;26263;oddil;317.01.082;Tee-pee;Tábor-Èekanice;0;33;4;1;3;41;0;33;4;1;3;41
2019;26264;oddil;317.01.139;139. oldskautsky oddíl;Tábor;0;0;0;0;13;13;0;0;0;0;13;13
2019;26266;oddil;317.03.001;Jakari;Sezimovo Ústí;0;0;0;0;15;15;0;0;0;0;15;15
2019;26268;oddil;317.03.003;Bílı Mìsíc;Sezimovo Ústí;0;34;3;2;3;42;0;34;3;2;3;42
2019;26269;oddil;317.03.004;Sojèí pírka;Sezimovo Ústí;6;31;6;8;3;54;6;31;6;8;3;54
2019;27657;oddil;317.04.003;3.oddíl;Bechynì;0;19;1;1;4;25;0;19;1;1;4;25
2019;26275;oddil;317.04.141;141. oddíl OS;Bechynì;0;0;0;0;12;12;0;0;0;0;12;12
2019;27233;oddil;317.05.001;1. oddíl;Veselí nad Lunicí;0;19;1;1;2;23;0;19;1;1;2;23
2019;26279;oddil;317.05.003;3. oddíl;Veselí nad Lunicí;1;16;0;0;4;21;1;16;0;0;4;21
2019;26280;oddil;317.05.005;5. oddíl OS;Veselí nad Lunicí;0;0;0;0;5;5;0;0;0;0;5;5
2019;26282;oddil;317.05.007;7. oddíl;Veselí nad Lunicí;0;15;0;1;4;20;0;15;0;1;4;20
2019;26284;oddil;317.07.001;Chlapeckı;Borotín;2;7;4;1;2;16;2;7;4;1;2;16
2019;26285;oddil;317.07.002;Dívèí;Borotín;0;12;5;1;2;20;0;12;5;1;2;20
2019;26286;oddil;317.07.449;Klub oldskautù;Borotín;0;0;0;4;10;14;0;0;0;4;10;14
2019;26288;oddil;317.09.001;Plavci;Planá nad Lunicí;0;15;2;2;3;22;0;15;2;2;3;22
2019;26289;oddil;317.09.002;Gayascuta;Planá nad Lunicí;4;34;8;2;6;54;4;34;8;2;6;54
2019;26290;oddil;317.09.004;Perseus;Planá nad Lunicí;0;0;0;0;8;8;0;0;0;0;8;8
2019;28368;oddil;317.09.005;Medvìdi;Beroun;0;12;0;0;3;15;0;12;0;0;3;15
2019;26301;oddil;317.13.113;Chlapeckı oddíl;Opaøany;0;18;3;6;4;31;0;18;3;6;4;31
2019;26302;oddil;317.13.213;Dívèí oddíl;Opaøany;0;38;1;6;3;48;0;38;1;6;3;48
2019;26304;oddil;317.13.613;Jistebnice;Jistebnice;0;14;0;2;3;19;0;14;0;2;3;19
2019;26305;oddil;317.13.713;Nìco mezi;Opaøany;0;0;0;0;8;8;0;0;0;0;8;8
2019;26306;oddil;317.13.913;oldskauti;Opaøany;0;0;0;0;10;10;0;0;0;0;10;10
2019;26308;oddil;317.13.999;Nadìjkov - Sepekov;Sepekov, Nadìjkov;1;30;5;5;4;45;1;30;5;5;4;45
2019;25343;oddil;321.01.001;Ještìrky;Domalice;0;34;3;11;4;52;0;34;3;11;5;53
2019;25344;oddil;321.01.002;Bazilišci;Domalice;6;45;9;13;18;91;6;45;9;13;18;91
2019;25346;oddil;321.01.004;klub OS;Domalice;0;0;0;0;11;11;0;0;0;0;11;11
2019;28097;oddil;321.01.006;rodinnı skauting;Domalice;0;2;0;0;18;20;0;2;0;0;18;20
2019;25349;oddil;321.03.001;Volnı národ;Holıšov;0;49;11;7;10;77;0;49;11;7;10;77
2019;25351;oddil;321.03.004;Pestrı krouek;Staòkov;0;22;4;6;10;42;0;22;4;6;10;42
2019;25353;oddil;321.05.001;1. oddíl;Prapoøištì;0;17;3;0;3;23;0;17;3;0;3;23
2019;25354;oddil;321.05.002;2. oddíl;Prapoøištì;2;30;0;1;2;35;2;30;0;1;2;35
2019;25355;oddil;321.05.003;3. oddíl;Prapoøištì;0;0;0;1;12;13;0;0;0;1;12;13
2019;25533;oddil;321.07.001;1. oddíl;Tachov;0;8;4;0;3;15;0;8;4;0;3;15
2019;25534;oddil;321.07.003;Robinsonky;Tachov;0;9;0;0;1;10;0;9;0;0;1;10
2019;28708;oddil;321.07.006;Ichthys;Èernošín;0;10;2;0;3;15;0;10;2;0;3;15
2019;29510;oddil;321.07.007;7. oddíl;Pøimda;0;18;1;0;1;20;0;18;1;0;1;20
2019;25535;oddil;321.07.534;klub OS;Tachov;0;0;0;0;6;6;0;0;0;0;6;6
2019;25360;oddil;322.01.201;Táborník;Klatovy;0;22;0;4;7;33;0;22;0;4;7;33
2019;25362;oddil;322.01.204;Pøíliv;Klatovy;0;29;1;0;5;35;0;29;1;0;5;35
2019;25364;oddil;322.01.217;7. koedukovanı oddíl Šipka;Klatovy;0;54;4;4;10;72;0;54;4;4;10;72
2019;25365;oddil;322.01.221;1. oddíl Poštolky;Švihov;0;43;7;10;5;65;0;43;7;10;5;65
2019;25545;oddil;322.01.361;OS;Klatovy;0;0;0;0;9;9;0;0;0;0;9;9
2019;27179;oddil;322.02.201;Svìtlušky - Hvìzdièky;Horaïovice;1;12;0;1;1;15;1;12;0;1;1;15
2019;25367;oddil;322.02.202;Horaïovické perly;Horaïovice;0;9;3;1;1;14;0;9;3;1;1;14
2019;25368;oddil;322.02.203-1;Modré elvy;Horaïovice;0;9;4;3;1;17;0;9;4;3;1;17
2019;27383;oddil;322.02.203-2;Vlèata - Tygøíci;Horaïovice;0;15;1;3;0;19;0;15;1;3;0;19
2019;25369;oddil;322.02.204;RS Kmen;Horaïovice;0;0;0;10;30;40;0;0;0;10;30;40
2019;25371;oddil;322.03.001;Duha;Sušice;1;11;2;3;0;17;1;11;2;3;0;17
2019;25375;oddil;322.03.002;Vládci vzduchu;Sušice;0;13;5;7;0;25;0;13;5;7;0;25
2019;25376;oddil;322.03.003;Studánka;Sušice;1;33;0;2;5;41;1;33;0;2;5;41
2019;25377;oddil;322.03.004;Stopaøi;Sušice;0;8;0;5;1;14;0;8;0;5;1;14
2019;27368;oddil;322.03.005;OS;Sušice;0;0;0;0;11;11;0;0;0;0;11;11
2019;28999;oddil;322.03.009;Pidilidi;Sušice;12;3;0;0;3;18;12;3;0;0;4;19
2019;25378;oddil;322.03.101;1. oddíl Medvìdi;Kašperské Hory;0;15;8;2;4;29;0;15;8;2;4;29
2019;25373;oddil;322.03.102;Gabrety;Hartmanice;1;16;2;9;4;32;1;16;2;9;4;32
2019;28343;oddil;322.03.103;Poutníci;Hlavòovice;0;28;6;1;3;38;0;28;6;1;3;38
2019;25382;oddil;322.04.001;Klub kmene dospìlıch;Paèejov;0;0;0;0;9;9;0;0;0;0;9;9
2019;25383;oddil;322.04.002;Vlèata a Svìtlušky;Paèejov;1;13;0;0;2;16;1;13;0;0;2;16
2019;25384;oddil;322.04.003;Skauti a Rangers;Paèejov;0;10;2;5;8;25;0;10;2;5;8;25
2019;25386;oddil;322.05.001;Èervenı blesk;Klatovy;0;15;5;3;4;27;0;15;5;3;4;27
2019;25389;oddil;322.05.004;R a R Èernı lev;Klatovy;0;0;0;1;18;19;0;0;0;1;18;19
2019;25394;oddil;322.05.008;Kmen dospìlıch Javor;Plzeòskı kraj;0;0;0;0;6;6;0;0;0;0;6;6
2019;25393;oddil;322.05.102;Kytka;Klatovy;1;17;5;4;1;28;1;17;5;4;1;28
2019;25396;oddil;323.01.010;Ookenanis;Plzeò;0;44;6;6;2;58;0;44;6;6;2;58
2019;25397;oddil;323.01.011;Bílá støelka;Plzeò;0;0;0;0;4;4;0;0;0;0;4;4
2019;25398;oddil;323.01.012;Modrı útes;Plzeò;4;27;6;1;6;44;4;27;6;1;6;44
2019;25399;oddil;323.01.013;Bílá støela;Plzeò;0;0;0;2;23;25;0;0;0;2;23;25
2019;29226;oddil;323.01.014;Bílá støela;Plzeò;6;8;0;0;3;17;6;8;0;0;3;17
2019;25400;oddil;323.01.015;lutı Útes;Plzeò - Slovany;1;30;6;4;3;44;1;30;6;4;3;44
2019;28141;oddil;323.01.017;Sedmnáctka;Plzeò;3;1;0;0;8;12;3;1;0;0;9;13
2019;25401;oddil;323.01.018;Bílı útes;Plzeò;0;18;7;6;6;37;0;18;7;6;6;37
2019;25404;oddil;323.02.021;Dráèata Štìnovice;Štìnovice;1;53;0;0;5;59;1;54;0;0;6;61
2019;25406;oddil;323.02.023;Severka;Plzeò;2;42;4;5;5;58;2;42;4;5;5;58
2019;25409;oddil;323.02.027;Jiní køí;Plzeò;0;43;3;3;9;58;0;43;3;3;10;59
2019;25410;oddil;323.02.028;Vloèka;Plzeò;0;59;6;13;8;86;0;59;6;13;8;86
2019;25411;oddil;323.02.029;Hiawatha;Plzeò;0;19;2;4;12;37;0;19;2;4;12;37
2019;25413;oddil;323.03.030;Støelka;Plzeò;0;12;2;2;1;17;0;12;2;2;2;18
2019;25414;oddil;323.03.031;Vlaštovka;Plzeò;0;24;3;3;5;35;0;24;3;3;5;35
2019;25416;oddil;323.03.033;Šíp;Plzeò;0;41;9;9;8;67;0;41;9;9;8;67
2019;25417;oddil;323.03.034;Jestøáb;Plzeò;0;0;0;0;12;12;0;0;0;0;12;12
2019;25420;oddil;323.03.036;Sirius;Plzeò;0;24;5;6;9;44;0;24;5;6;9;44
2019;25422;oddil;323.03.038;OS - Šedı orel;Plzeò;0;0;0;0;9;9;0;0;0;0;9;9
2019;25423;oddil;323.03.039;Kalahari;Plzeò;0;29;4;9;7;49;0;29;4;9;7;49
2019;25425;oddil;323.04.040;Kmen dospìlıch;Plzeò;0;0;0;1;21;22;0;0;0;1;21;22
2019;25427;oddil;323.04.042;Fénix;Plzeò;2;38;5;5;5;55;2;38;6;5;5;56
2019;25428;oddil;323.04.043;Pardi;Plzeò;0;47;9;14;12;82;0;47;9;14;12;82
2019;28572;oddil;323.04.044;Sagitta;Manìtín;0;26;1;1;1;29;0;26;1;1;1;29
2019;25429;oddil;323.04.045;Poutníci;Plzeò;1;76;19;23;6;125;1;76;19;23;6;125
2019;25430;oddil;323.04.046;Kavalíøi;Plzeò;0;6;1;0;2;9;0;6;1;0;2;9
2019;25433;oddil;323.05.003;Modrá støelka;Plzeò;0;0;0;0;9;9;0;0;0;0;9;9
2019;25435;oddil;323.05.051;Jednapadesátka;Plzeò;0;20;7;2;8;37;0;20;7;2;8;37
2019;25436;oddil;323.05.052-1;lutá støelka;Plzeò;1;31;13;8;7;60;1;31;13;8;7;60
2019;25437;oddil;323.05.052-9;lutá støela;Plzeò;0;0;0;0;9;9;0;0;0;0;9;9
2019;25438;oddil;323.05.053-1;Šedá støelka;Plzeò;0;45;7;10;11;73;0;45;7;10;11;73
2019;25439;oddil;323.05.053-3;Šedá støela;Plzeò;0;18;4;6;7;35;0;18;4;6;7;35
2019;25440;oddil;323.05.053-9;Šedá støela;Plzeò;0;0;0;0;11;11;0;0;0;0;11;11
2019;25441;oddil;323.05.054-3;Modrá støela;Plzeò;0;0;0;0;12;12;0;0;0;0;12;12
2019;25442;oddil;323.05.054-4;Støíbrná støelka;Plzeò;0;0;0;0;5;5;0;0;0;0;5;5
2019;25445;oddil;323.05.057;Zelená støela;Plzeò;0;19;1;2;8;30;0;19;1;2;8;30
2019;25446;oddil;323.05.058;Sluneèní údolí;Starı Plzenec;0;35;10;2;10;57;0;35;10;2;10;57
2019;25448;oddil;323.06.001;Bílı bùvol;Tluèná;0;34;2;8;1;45;0;34;2;8;1;45
2019;25449;oddil;323.06.002;Bílá rùe;Tluèná;0;28;7;13;0;48;0;28;7;13;0;48
2019;25450;oddil;323.06.003;Bílı vlk;Tluèná;0;0;0;3;11;14;0;0;0;3;11;14
2019;25452;oddil;323.07.070;Zálesák;Plzeò;1;46;10;4;6;67;1;46;10;4;6;67
2019;25453;oddil;323.07.072;Sakura;Plzeò;0;0;0;10;5;15;0;0;0;10;5;15
2019;25454;oddil;323.07.074;Šipka;Plzeò;0;19;1;2;5;27;0;19;1;2;5;27
2019;25529;oddil;323.08.001;Keya;Kralovice;0;20;4;4;1;29;0;20;4;4;1;29
2019;25530;oddil;323.08.002;Kmen dospìlıch;Kralovice;0;0;0;0;8;8;0;0;0;0;8;8
2019;27801;oddil;323.08.003;3. oddíl Ksuntoteka;Horní Bøíza;0;0;0;0;18;18;0;0;0;0;18;18
